idx	wavile	kind	segment	sentenceidx	wordidx	phonemeidx	timemeg	timeds	timechapter	timesentence	duration
284	segments/	phoneme	aa_I	8.0	11.0	1.0	58.37	58.368	29.382000000000005	3.0500000000000003	0.08
285	segments/	phoneme	k_I	8.0	11.0	2.0	58.45	58.452	29.462000000000003	3.1300000000000003	0.07
286	segments/	phoneme	t_I	8.0	11.0	3.0	58.52	58.52	29.532000000000004	3.2	0.06
287	segments/	phoneme	er_E	8.0	11.0	4.0	58.58	58.58	29.592000000000006	3.2600000000000002	0.05
288	segments/	word	of	8.0	12.0		58.63	58.632	29.642000000000003	3.31	0.12
289	segments/	phoneme	ah_B	8.0	12.0	0.0	58.63	58.632	29.642000000000003	3.31	0.04
290	segments/	phoneme	v_E	8.0	12.0	1.0	58.67	58.672	29.682000000000006	3.35	0.08
291	segments/	word	Medicine	8.0	13.0		58.75	58.748	29.762000000000004	3.43	0.47
292	segments/	phoneme	m_B	8.0	13.0	0.0	58.75	58.748	29.762000000000004	3.43	0.1
293	segments/	phoneme	eh_I	8.0	13.0	1.0	58.85	58.852	29.862000000000005	3.5300000000000002	0.07
294	segments/	phoneme	d_I	8.0	13.0	2.0	58.92	58.92	29.932000000000006	3.6	0.04
295	segments/	phoneme	ah_I	8.0	13.0	3.0	58.96	58.96	29.972000000000005	3.64	0.03
296	segments/	phoneme	s_I	8.0	13.0	4.0	58.99	58.992	30.002000000000002	3.67	0.08
297	segments/	phoneme	ah_I	8.0	13.0	5.0	59.07	59.068	30.082000000000004	3.75	0.09
298	segments/	phoneme	n_E	8.0	13.0	6.0	59.16	59.16	30.172000000000004	3.84	0.06
299	segments/	word	of	8.0	14.0		59.22	59.22	30.232000000000003	3.9	0.12
300	segments/	phoneme	ah_B	8.0	14.0	0.0	59.22	59.22	30.232000000000003	3.9	0.05
301	segments/	phoneme	v_E	8.0	14.0	1.0	59.27	59.272	30.282000000000004	3.9499999999999997	0.07
302	segments/	word	the	8.0	15.0		59.34	59.34	30.352000000000004	4.02	0.07
303	segments/	phoneme	dh_B	8.0	15.0	0.0	59.34	59.34	30.352000000000004	4.02	0.03
304	segments/	phoneme	iy_E	8.0	15.0	1.0	59.37	59.368	30.382000000000005	4.05	0.04
305	segments/	word	University	8.0	16.0		59.41	59.408	30.422000000000004	4.09	0.54
306	segments/	phoneme	y_B	8.0	16.0	0.0	59.41	59.408	30.422000000000004	4.09	0.02
307	segments/	phoneme	uw_I	8.0	16.0	1.0	59.43	59.428	30.442000000000004	4.109999999999999	0.08
308	segments/	phoneme	n_I	8.0	16.0	2.0	59.51	59.508	30.522000000000006	4.1899999999999995	0.03
309	segments/	phoneme	ah_I	8.0	16.0	3.0	59.54	59.54	30.552000000000003	4.22	0.06
310	segments/	phoneme	v_I	8.0	16.0	4.0	59.6	59.6	30.612000000000002	4.279999999999999	0.05
311	segments/	phoneme	er_I	8.0	16.0	5.0	59.65	59.648	30.662000000000003	4.329999999999999	0.1
312	segments/	phoneme	s_I	8.0	16.0	6.0	59.75	59.748	30.762000000000004	4.429999999999999	0.07
313	segments/	phoneme	ah_I	8.0	16.0	7.0	59.82	59.82	30.832000000000004	4.499999999999999	0.05
314	segments/	phoneme	t_I	8.0	16.0	8.0	59.87	59.868	30.882000000000005	4.549999999999999	0.03
315	segments/	phoneme	iy_E	8.0	16.0	9.0	59.9	59.9	30.912000000000003	4.579999999999999	0.05
316	segments/	word	of	8.0	17.0		59.95	59.952	30.962000000000003	4.63	0.11
317	segments/	phoneme	ah_B	8.0	17.0	0.0	59.95	59.952	30.962000000000003	4.63	0.03
318	segments/	phoneme	v_E	8.0	17.0	1.0	59.980000000000004	59.98	30.992000000000004	4.66	0.08
319	segments/	word	London	8.0	18.0		60.06	60.06	31.072000000000003	4.74	0.49
320	segments/	phoneme	l_B	8.0	18.0	0.0	60.06	60.06	31.072000000000003	4.74	0.08
321	segments/	phoneme	ah_I	8.0	18.0	1.0	60.14	60.14	31.152000000000005	4.82	0.06
322	segments/	phoneme	n_I	8.0	18.0	2.0	60.2	60.2	31.212000000000003	4.88	0.03
323	segments/	phoneme	d_I	8.0	18.0	3.0	60.230000000000004	60.232	31.242000000000004	4.91	0.08
324	segments/	phoneme	ah_I	8.0	18.0	4.0	60.31	60.312	31.322000000000003	4.99	0.06
325	segments/	phoneme	n_E	8.0	18.0	5.0	60.37	60.368	31.382000000000005	5.05	0.18
326	segments/	silence					60.55	60.548	31.562000000000005	5.23	0.36
327	segments/	word	and	8.0	19.0		60.91	60.908	31.922000000000004	5.59	0.26
328	segments/	phoneme	ae_B	8.0	19.0	0.0	60.91	60.908	31.922000000000004	5.59	0.17
329	segments/	phoneme	n_I	8.0	19.0	1.0	61.08	61.08	32.092000000000006	5.76	0.03
330	segments/	phoneme	d_E	8.0	19.0	2.0	61.11	61.108	32.12200000000001	5.79	0.06
331	segments/	word	proceeded	8.0	20.0		61.17	61.172	32.182	5.85	0.52
332	segments/	phoneme	p_B	8.0	20.0	0.0	61.17	61.172	32.182	5.85	0.04
333	segments/	phoneme	r_I	8.0	20.0	1.0	61.21	61.208	32.222	5.89	0.03
334	segments/	phoneme	ah_I	8.0	20.0	2.0	61.24	61.24	32.252	5.92	0.07
335	segments/	phoneme	s_I	8.0	20.0	3.0	61.31	61.312	32.322	5.99	0.11
336	segments/	phoneme	iy_I	8.0	20.0	4.0	61.42	61.42	32.432	6.1000000000000005	0.11
337	segments/	phoneme	d_I	8.0	20.0	5.0	61.53	61.532	32.542	6.210000000000001	0.02
338	segments/	phoneme	ah_I	8.0	20.0	6.0	61.55	61.548	32.562000000000005	6.23	0.07
339	segments/	phoneme	d_E	8.0	20.0	7.0	61.620000000000005	61.62	32.632000000000005	6.300000000000001	0.07
340	segments/	word	to	8.0	21.0		61.69	61.688	32.702000000000005	6.37	0.11
341	segments/	phoneme	t_B	8.0	21.0	0.0	61.69	61.688	32.702000000000005	6.37	0.04
342	segments/	phoneme	ah_E	8.0	21.0	1.0	61.730000000000004	61.732	32.742000000000004	6.41	0.07
343	segments/	word	Netley	8.0	22.0		61.8	61.8	32.812000000000005	6.48	0.62
344	segments/	phoneme	oov_S	8.0	22.0	0.0	61.8	61.8	32.812000000000005	6.48	0.62
345	segments/	word	to	8.0	23.0		62.56	62.56	33.572	7.24	0.13
346	segments/	phoneme	t_B	8.0	23.0	0.0	62.56	62.56	33.572	7.24	0.07
347	segments/	phoneme	ih_E	8.0	23.0	1.0	62.63	62.632	33.642	7.3100000000000005	0.06
348	segments/	word	go	8.0	24.0		62.69	62.688	33.702000000000005	7.37	0.18
349	segments/	phoneme	g_B	8.0	24.0	0.0	62.69	62.688	33.702000000000005	7.37	0.07
350	segments/	phoneme	ow_E	8.0	24.0	1.0	62.76	62.76	33.772000000000006	7.44	0.11
351	segments/	word	through	8.0	25.0		62.9	62.9	33.912000000000006	7.58	0.15
352	segments/	phoneme	th_B	8.0	25.0	0.0	62.9	62.9	33.912000000000006	7.58	0.06
353	segments/	phoneme	r_I	8.0	25.0	1.0	62.96	62.96	33.972	7.64	0.05
354	segments/	phoneme	uw_E	8.0	25.0	2.0	63.01	63.008	34.022000000000006	7.6899999999999995	0.04
355	segments/	word	the	8.0	26.0		63.05	63.048	34.062000000000005	7.73	0.12
356	segments/	phoneme	dh_B	8.0	26.0	0.0	63.05	63.048	34.062000000000005	7.73	0.06
357	segments/	phoneme	ah_E	8.0	26.0	1.0	63.11	63.108	34.12200000000001	7.79	0.06
358	segments/	word	course	8.0	27.0		63.17	63.172	34.182	7.85	0.37
359	segments/	phoneme	k_B	8.0	27.0	0.0	63.17	63.172	34.182	7.85	0.13
360	segments/	phoneme	ao_I	8.0	27.0	1.0	63.3	63.3	34.312000000000005	7.9799999999999995	0.09
361	segments/	phoneme	r_I	8.0	27.0	2.0	63.39	63.388	34.402	8.07	0.07
362	segments/	phoneme	s_E	8.0	27.0	3.0	63.46	63.46	34.47200000000001	8.14	0.08
363	segments/	word	prescribed	8.0	28.0		63.57	63.568	34.58200000000001	8.25	0.61
364	segments/	phoneme	p_B	8.0	28.0	0.0	63.57	63.568	34.58200000000001	8.25	0.05
365	segments/	phoneme	r_I	8.0	28.0	1.0	63.620000000000005	63.62	34.632000000000005	8.3	0.03
366	segments/	phoneme	iy_I	8.0	28.0	2.0	63.65	63.648	34.662000000000006	8.33	0.04
367	segments/	phoneme	s_I	8.0	28.0	3.0	63.69	63.688	34.702000000000005	8.37	0.08
368	segments/	phoneme	k_I	8.0	28.0	4.0	63.769999999999996	63.768	34.782000000000004	8.45	0.07
369	segments/	phoneme	r_I	8.0	28.0	5.0	63.84	63.84	34.852000000000004	8.52	0.07
370	segments/	phoneme	ay_I	8.0	28.0	6.0	63.91	63.908	34.922000000000004	8.59	0.13
371	segments/	phoneme	b_I	8.0	28.0	7.0	64.04	64.04	35.05200000000001	8.72	0.07
372	segments/	phoneme	d_E	8.0	28.0	8.0	64.11	64.108	35.12200000000001	8.790000000000001	0.07
373	segments/	word	for	8.0	29.0		64.19	64.188	35.202000000000005	8.87	0.15
374	segments/	phoneme	f_B	8.0	29.0	0.0	64.19	64.188	35.202000000000005	8.87	0.07
375	segments/	phoneme	er_E	8.0	29.0	1.0	64.26	64.26	35.272000000000006	8.94	0.08
376	segments/	word	surgeons	8.0	30.0		64.34	64.34	35.352000000000004	9.02	0.66
377	segments/	phoneme	s_B	8.0	30.0	0.0	64.34	64.34	35.352000000000004	9.02	0.15
378	segments/	phoneme	er_I	8.0	30.0	1.0	64.49	64.488	35.502	9.17	0.12
379	segments/	phoneme	jh_I	8.0	30.0	2.0	64.61	64.608	35.622	9.29	0.08
380	segments/	phoneme	ah_I	8.0	30.0	3.0	64.69	64.688	35.702000000000005	9.37	0.05
381	segments/	phoneme	n_I	8.0	30.0	4.0	64.74	64.74	35.752	9.42	0.12
382	segments/	phoneme	z_E	8.0	30.0	5.0	64.86	64.86	35.872	9.54	0.14
383	segments/	word	in	8.0	31.0		65.05	65.048	36.062000000000005	9.73	0.18
384	segments/	phoneme	ih_B	8.0	31.0	0.0	65.05	65.048	36.062000000000005	9.73	0.12
385	segments/	phoneme	n_E	8.0	31.0	1.0	65.17	65.168	36.182	9.85	0.06
386	segments/	word	the	8.0	32.0		65.23	65.232	36.242000000000004	9.91	0.12
387	segments/	phoneme	dh_B	8.0	32.0	0.0	65.23	65.232	36.242000000000004	9.91	0.06
388	segments/	phoneme	iy_E	8.0	32.0	1.0	65.29	65.292	36.30200000000001	9.97	0.06
389	segments/	word	army	8.0	33.0		65.35	65.348	36.362	10.03	0.4
390	segments/	phoneme	aa_B	8.0	33.0	0.0	65.35	65.348	36.362	10.03	0.09
391	segments/	phoneme	r_I	8.0	33.0	1.0	65.44	65.44	36.452000000000005	10.12	0.09
392	segments/	phoneme	m_I	8.0	33.0	2.0	65.53	65.528	36.542	10.209999999999999	0.06
393	segments/	phoneme	iy_E	8.0	33.0	3.0	65.59	65.592	36.602000000000004	10.27	0.16
394	segments/	silence					65.772	65.772	36.764		0.832
395	segments/	word	Having	9.0	0.0		66.696	66.696	37.676	0.08	0.23
396	segments/	phoneme	hh_B	9.0	0.0	0.0	66.696	66.696	37.676	0.08	0.04
397	segments/	phoneme	ae_I	9.0	0.0	1.0	66.736	66.736	37.716	0.12	0.04
398	segments/	phoneme	v_I	9.0	0.0	2.0	66.776	66.776	37.756	0.16	0.03
399	segments/	phoneme	ih_I	9.0	0.0	3.0	66.806	66.804	37.786	0.19	0.06
400	segments/	phoneme	ng_E	9.0	0.0	4.0	66.866	66.864	37.846000000000004	0.25	0.06
401	segments/	word	completed	9.0	1.0		66.926	66.924	37.906000000000006	0.31	0.47
402	segments/	phoneme	k_B	9.0	1.0	0.0	66.926	66.924	37.906000000000006	0.31	0.04
403	segments/	phoneme	ah_I	9.0	1.0	1.0	66.966	66.964	37.946000000000005	0.35	0.03
404	segments/	phoneme	m_I	9.0	1.0	2.0	66.996	66.996	37.976000000000006	0.38	0.03
405	segments/	phoneme	p_I	9.0	1.0	3.0	67.026	67.024	38.006	0.41000000000000003	0.07
406	segments/	phoneme	l_I	9.0	1.0	4.0	67.096	67.096	38.076	0.48000000000000004	0.07
407	segments/	phoneme	iy_I	9.0	1.0	5.0	67.166	67.164	38.146	0.55	0.06
408	segments/	phoneme	t_I	9.0	1.0	6.0	67.226	67.224	38.206	0.6100000000000001	0.03
409	segments/	phoneme	ih_I	9.0	1.0	7.0	67.256	67.256	38.236000000000004	0.6400000000000001	0.07
410	segments/	phoneme	d_E	9.0	1.0	8.0	67.326	67.324	38.306000000000004	0.7100000000000002	0.07
411	segments/	word	my	9.0	2.0		67.396	67.396	38.376000000000005	0.78	0.15
412	segments/	phoneme	m_B	9.0	2.0	0.0	67.396	67.396	38.376000000000005	0.78	0.04
413	segments/	phoneme	ay_E	9.0	2.0	1.0	67.43599999999999	67.436	38.416000000000004	0.8200000000000001	0.11
414	segments/	word	studies	9.0	3.0		67.546	67.548	38.526	0.93	0.38
415	segments/	phoneme	s_B	9.0	3.0	0.0	67.546	67.548	38.526	0.93	0.07
416	segments/	phoneme	t_I	9.0	3.0	1.0	67.616	67.616	38.596000000000004	1.0	0.06
417	segments/	phoneme	ah_I	9.0	3.0	2.0	67.676	67.676	38.656000000000006	1.06	0.07
418	segments/	phoneme	d_I	9.0	3.0	3.0	67.746	67.744	38.726000000000006	1.1300000000000001	0.05
419	segments/	phoneme	iy_I	9.0	3.0	4.0	67.796	67.796	38.776	1.1800000000000002	0.06
420	segments/	phoneme	z_E	9.0	3.0	5.0	67.856	67.856	38.836000000000006	1.2400000000000002	0.07
421	segments/	word	there	9.0	4.0		67.926	67.924	38.906000000000006	1.31	0.31
422	segments/	phoneme	dh_B	9.0	4.0	0.0	67.926	67.924	38.906000000000006	1.31	0.06
423	segments/	phoneme	eh_I	9.0	4.0	1.0	67.986	67.988	38.966	1.37	0.07
424	segments/	phoneme	r_E	9.0	4.0	2.0	68.056	68.056	39.036	1.4400000000000002	0.18
425	segments/	silence					68.236	68.236	39.216	1.62	0.44
426	segments/	word	I	9.0	5.0		68.676	68.676	39.656000000000006	2.06	0.15
427	segments/	phoneme	ay_S	9.0	5.0	0.0	68.676	68.676	39.656000000000006	2.06	0.15
428	segments/	word	was	9.0	6.0		68.826	68.824	39.806000000000004	2.21	0.24
429	segments/	phoneme	w_B	9.0	6.0	0.0	68.826	68.824	39.806000000000004	2.21	0.06
430	segments/	phoneme	ah_I	9.0	6.0	1.0	68.886	68.884	39.86600000000001	2.27	0.08
431	segments/	phoneme	z_E	9.0	6.0	2.0	68.966	68.964	39.946000000000005	2.35	0.1
432	segments/	word	duly	9.0	7.0		69.076	69.076	40.056000000000004	2.46	0.3
433	segments/	phoneme	d_B	9.0	7.0	0.0	69.076	69.076	40.056000000000004	2.46	0.09
434	segments/	phoneme	uw_I	9.0	7.0	1.0	69.166	69.164	40.146	2.55	0.08
435	segments/	phoneme	l_I	9.0	7.0	2.0	69.246	69.244	40.226000000000006	2.63	0.07
436	segments/	phoneme	iy_E	9.0	7.0	3.0	69.316	69.316	40.29600000000001	2.6999999999999997	0.06
437	segments/	word	attached	9.0	8.0		69.376	69.376	40.356	2.76	0.59
438	segments/	phoneme	ah_B	9.0	8.0	0.0	69.376	69.376	40.356	2.76	0.06
439	segments/	phoneme	t_I	9.0	8.0	1.0	69.43599999999999	69.436	40.416000000000004	2.82	0.1
440	segments/	phoneme	ae_I	9.0	8.0	2.0	69.536	69.536	40.516000000000005	2.92	0.14
441	segments/	phoneme	ch_I	9.0	8.0	3.0	69.676	69.676	40.656000000000006	3.06	0.28
442	segments/	phoneme	t_E	9.0	8.0	4.0	69.956	69.956	40.93600000000001	3.34	0.01
443	segments/	word	to	9.0	9.0		69.976	69.976	40.956	3.36	0.12
444	segments/	phoneme	t_B	9.0	9.0	0.0	69.976	69.976	40.956	3.36	0.06
445	segments/	phoneme	ih_E	9.0	9.0	1.0	70.036	70.036	41.016000000000005	3.42	0.06
446	segments/	word	the	9.0	10.0		70.096	70.096	41.076	3.48	0.12
447	segments/	phoneme	dh_B	9.0	10.0	0.0	70.096	70.096	41.076	3.48	0.06
448	segments/	phoneme	ah_E	9.0	10.0	1.0	70.156	70.156	41.136	3.54	0.06
449	segments/	word	Fifth	9.0	11.0		70.216	70.216	41.196000000000005	3.6	0.29
450	segments/	phoneme	f_B	9.0	11.0	0.0	70.216	70.216	41.196000000000005	3.6	0.08
451	segments/	phoneme	ih_I	9.0	11.0	1.0	70.296	70.296	41.276	3.68	0.07
452	segments/	phoneme	f_I	9.0	11.0	2.0	70.366	70.364	41.346000000000004	3.75	0.01
453	segments/	phoneme	th_E	9.0	11.0	3.0	70.376	70.376	41.356	3.76	0.13
454	segments/	word	Northumberland	9.0	12.0		70.506	70.504	41.486000000000004	3.89	1.17
455	segments/	phoneme	oov_S	9.0	12.0	0.0	70.506	70.504	41.486000000000004	3.89	1.17
456	segments/	silence					71.676	71.676	42.656000000000006	5.06	0.65
457	segments/	word	Fusiliers	9.0	13.0		72.326	72.324	43.306000000000004	5.71	0.01
458	segments/	phoneme	oov_S	9.0	13.0	0.0	72.326	72.324	43.306000000000004	5.71	0.01
459	segments/	word	as	9.0	14.0		72.336	72.336	43.316	5.72	0.25
460	segments/	phoneme	ae_B	9.0	14.0	0.0	72.336	72.336	43.316	5.72	0.16
461	segments/	phoneme	z_E	9.0	14.0	1.0	72.496	72.496	43.476000000000006	5.88	0.09
462	segments/	word	Assistant	9.0	15.0		72.586	72.584	43.566	5.97	0.57
463	segments/	phoneme	ah_B	9.0	15.0	0.0	72.586	72.584	43.566	5.97	0.09
464	segments/	phoneme	s_I	9.0	15.0	1.0	72.676	72.676	43.656000000000006	6.06	0.1
465	segments/	phoneme	ih_I	9.0	15.0	2.0	72.776	72.776	43.756	6.159999999999999	0.07
466	segments/	phoneme	s_I	9.0	15.0	3.0	72.846	72.848	43.826	6.2299999999999995	0.07
467	segments/	phoneme	t_I	9.0	15.0	4.0	72.916	72.916	43.896	6.3	0.06
468	segments/	phoneme	ah_I	9.0	15.0	5.0	72.976	72.976	43.956	6.359999999999999	0.05
469	segments/	phoneme	n_I	9.0	15.0	6.0	73.026	73.024	44.006	6.409999999999999	0.06
470	segments/	phoneme	t_E	9.0	15.0	7.0	73.086	73.084	44.066	6.469999999999999	0.07
471	segments/	word	Surgeon	9.0	16.0		73.156	73.156	44.136	6.54	0.57
472	segments/	phoneme	s_B	9.0	16.0	0.0	73.156	73.156	44.136	6.54	0.17
473	segments/	phoneme	er_I	9.0	16.0	1.0	73.326	73.324	44.306000000000004	6.71	0.12
474	segments/	phoneme	jh_I	9.0	16.0	2.0	73.446	73.444	44.426	6.83	0.08
475	segments/	phoneme	ah_I	9.0	16.0	3.0	73.526	73.524	44.506	6.91	0.07
476	segments/	phoneme	n_E	9.0	16.0	4.0	73.596	73.596	44.57600000000001	6.98	0.13
477	segments/	silence					73.788	73.788	44.756		0.856
478	segments/	word	The	10.0	0.0		74.736	74.736	45.692	0.08	0.1
479	segments/	phoneme	dh_B	10.0	0.0	0.0	74.736	74.736	45.692	0.08	0.04
480	segments/	phoneme	ah_E	10.0	0.0	1.0	74.77600000000001	74.776	45.732	0.12	0.06
481	segments/	word	regiment	10.0	1.0		74.83600000000001	74.836	45.792	0.18	0.45
482	segments/	phoneme	r_B	10.0	1.0	0.0	74.83600000000001	74.836	45.792	0.18	0.06
483	segments/	phoneme	eh_I	10.0	1.0	1.0	74.896	74.896	45.852000000000004	0.24	0.06
484	segments/	phoneme	jh_I	10.0	1.0	2.0	74.956	74.956	45.912	0.3	0.06
485	segments/	phoneme	ah_I	10.0	1.0	3.0	75.016	75.016	45.972	0.36	0.06
486	segments/	phoneme	m_I	10.0	1.0	4.0	75.07600000000001	75.076	46.032000000000004	0.42	0.04
487	segments/	phoneme	ah_I	10.0	1.0	5.0	75.116	75.116	46.072	0.45999999999999996	0.05
488	segments/	phoneme	n_I	10.0	1.0	6.0	75.16600000000001	75.168	46.122	0.51	0.06
489	segments/	phoneme	t_E	10.0	1.0	7.0	75.226	75.224	46.182	0.5700000000000001	0.06
490	segments/	word	was	10.0	2.0		75.296	75.296	46.252	0.64	0.16
491	segments/	phoneme	w_B	10.0	2.0	0.0	75.296	75.296	46.252	0.64	0.05
492	segments/	phoneme	ah_I	10.0	2.0	1.0	75.346	75.348	46.302	0.6900000000000001	0.05
493	segments/	phoneme	z_E	10.0	2.0	2.0	75.396	75.396	46.352000000000004	0.7400000000000001	0.06
494	segments/	word	stationed	10.0	3.0		75.456	75.456	46.412	0.8	0.54
495	segments/	phoneme	s_B	10.0	3.0	0.0	75.456	75.456	46.412	0.8	0.05
496	segments/	phoneme	t_I	10.0	3.0	1.0	75.506	75.504	46.462	0.8500000000000001	0.09
497	segments/	phoneme	ey_I	10.0	3.0	2.0	75.596	75.596	46.552	0.9400000000000001	0.09
498	segments/	phoneme	sh_I	10.0	3.0	3.0	75.686	75.688	46.642	1.03	0.12
499	segments/	phoneme	ah_I	10.0	3.0	4.0	75.80600000000001	75.808	46.762	1.15	0.05
500	segments/	phoneme	n_I	10.0	3.0	5.0	75.85600000000001	75.856	46.812000000000005	1.2	0.1
501	segments/	phoneme	d_E	10.0	3.0	6.0	75.956	75.956	46.912	1.3	0.04
502	segments/	word	in	10.0	4.0		75.99600000000001	75.996	46.952000000000005	1.34	0.14
503	segments/	phoneme	ih_B	10.0	4.0	0.0	75.99600000000001	75.996	46.952000000000005	1.34	0.06
504	segments/	phoneme	n_E	10.0	4.0	1.0	76.05600000000001	76.056	47.012	1.4000000000000001	0.08
505	segments/	word	India	10.0	5.0		76.146	76.144	47.102000000000004	1.49	0.37
506	segments/	phoneme	ih_B	10.0	5.0	0.0	76.146	76.144	47.102000000000004	1.49	0.09
507	segments/	phoneme	n_I	10.0	5.0	1.0	76.236	76.236	47.192	1.58	0.06
508	segments/	phoneme	d_I	10.0	5.0	2.0	76.296	76.296	47.252	1.6400000000000001	0.06
509	segments/	phoneme	iy_I	10.0	5.0	3.0	76.35600000000001	76.356	47.312000000000005	1.7000000000000002	0.08
510	segments/	phoneme	ah_E	10.0	5.0	4.0	76.436	76.436	47.392	1.7800000000000002	0.08
511	segments/	word	at	10.0	6.0		76.516	76.516	47.472	1.86	0.05
512	segments/	phoneme	ae_B	10.0	6.0	0.0	76.516	76.516	47.472	1.86	0.04
513	segments/	phoneme	t_E	10.0	6.0	1.0	76.55600000000001	76.556	47.512	1.9000000000000001	0.01
514	segments/	word	the	10.0	7.0		76.58600000000001	76.588	47.542	1.93	0.11
515	segments/	phoneme	dh_B	10.0	7.0	0.0	76.58600000000001	76.588	47.542	1.93	0.06
516	segments/	phoneme	ah_E	10.0	7.0	1.0	76.646	76.644	47.602000000000004	1.99	0.05
517	segments/	word	time	10.0	8.0		76.69600000000001	76.696	47.652	2.04	0.42
518	segments/	phoneme	t_B	10.0	8.0	0.0	76.69600000000001	76.696	47.652	2.04	0.09
519	segments/	phoneme	ay_I	10.0	8.0	1.0	76.786	76.784	47.742000000000004	2.13	0.19
520	segments/	phoneme	m_E	10.0	8.0	2.0	76.976	76.976	47.932	2.32	0.14
521	segments/	silence					77.116	77.116	48.072	2.46	0.6
522	segments/	word	and	10.0	9.0		77.71600000000001	77.716	48.672000000000004	3.06	0.2
523	segments/	phoneme	ae_B	10.0	9.0	0.0	77.71600000000001	77.716	48.672000000000004	3.06	0.11
524	segments/	phoneme	n_I	10.0	9.0	1.0	77.82600000000001	77.828	48.782000000000004	3.17	0.05
525	segments/	phoneme	d_E	10.0	9.0	2.0	77.876	77.876	48.832	3.2199999999999998	0.04
526	segments/	word	before	10.0	10.0		77.91600000000001	77.916	48.872	3.26	0.36
527	segments/	phoneme	b_B	10.0	10.0	0.0	77.91600000000001	77.916	48.872	3.26	0.05
528	segments/	phoneme	ih_I	10.0	10.0	1.0	77.96600000000001	77.968	48.922000000000004	3.3099999999999996	0.07
529	segments/	phoneme	f_I	10.0	10.0	2.0	78.036	78.036	48.992000000000004	3.3799999999999994	0.08
530	segments/	phoneme	ao_I	10.0	10.0	3.0	78.116	78.116	49.072	3.4599999999999995	0.09
531	segments/	phoneme	r_E	10.0	10.0	4.0	78.206	78.208	49.162	3.5499999999999994	0.07
532	segments/	word	I	10.0	11.0		78.27600000000001	78.276	49.232	3.62	0.07
533	segments/	phoneme	ay_S	10.0	11.0	0.0	78.27600000000001	78.276	49.232	3.62	0.07
534	segments/	word	could	10.0	12.0		78.346	78.348	49.302	3.69	0.15
535	segments/	phoneme	k_B	10.0	12.0	0.0	78.346	78.348	49.302	3.69	0.04
536	segments/	phoneme	uh_I	10.0	12.0	1.0	78.38600000000001	78.388	49.342	3.73	0.06
537	segments/	phoneme	d_E	10.0	12.0	2.0	78.44600000000001	78.448	49.402	3.79	0.05
538	segments/	word	join	10.0	13.0		78.506	78.504	49.462	3.85	0.29
539	segments/	phoneme	jh_B	10.0	13.0	0.0	78.506	78.504	49.462	3.85	0.12
540	segments/	phoneme	oy_I	10.0	13.0	1.0	78.626	78.628	49.582	3.97	0.11
541	segments/	phoneme	n_E	10.0	13.0	2.0	78.736	78.736	49.692	4.08	0.06
542	segments/	word	it	10.0	14.0		78.796	78.796	49.752	4.14	0.24
543	segments/	phoneme	ih_B	10.0	14.0	0.0	78.796	78.796	49.752	4.14	0.05
544	segments/	phoneme	t_E	10.0	14.0	1.0	78.846	78.848	49.802	4.1899999999999995	0.19
545	segments/	silence					79.036	79.036	49.992000000000004	4.38	0.33
546	segments/	word	the	10.0	15.0		79.366	79.364	50.322	4.71	0.12
547	segments/	phoneme	dh_B	10.0	15.0	0.0	79.366	79.364	50.322	4.71	0.06
548	segments/	phoneme	ah_E	10.0	15.0	1.0	79.426	79.424	50.382000000000005	4.77	0.06
549	segments/	word	second	10.0	16.0		79.486	79.488	50.442	4.83	0.37
550	segments/	phoneme	s_B	10.0	16.0	0.0	79.486	79.488	50.442	4.83	0.06
551	segments/	phoneme	eh_I	10.0	16.0	1.0	79.546	79.548	50.502	4.89	0.08
552	segments/	phoneme	k_I	10.0	16.0	2.0	79.626	79.628	50.582	4.97	0.04
553	segments/	phoneme	ah_I	10.0	16.0	3.0	79.66600000000001	79.668	50.622	5.01	0.07
554	segments/	phoneme	n_I	10.0	16.0	4.0	79.736	79.736	50.692	5.08	0.06
555	segments/	phoneme	d_E	10.0	16.0	5.0	79.796	79.796	50.752	5.14	0.06
556	segments/	word	Afghan	10.0	17.0		79.88600000000001	79.888	50.842	5.23	0.48
557	segments/	phoneme	ae_B	10.0	17.0	0.0	79.88600000000001	79.888	50.842	5.23	0.15
558	segments/	phoneme	f_I	10.0	17.0	1.0	80.036	80.036	50.992000000000004	5.380000000000001	0.08
559	segments/	phoneme	g_I	10.0	17.0	2.0	80.11600000000001	80.116	51.072	5.460000000000001	0.08
560	segments/	phoneme	ae_I	10.0	17.0	3.0	80.19600000000001	80.196	51.152	5.540000000000001	0.06
561	segments/	phoneme	n_E	10.0	17.0	4.0	80.256	80.256	51.212	5.6000000000000005	0.11
562	segments/	word	war	10.0	18.0		80.366	80.364	51.322	5.71	0.29
563	segments/	phoneme	w_B	10.0	18.0	0.0	80.366	80.364	51.322	5.71	0.08
564	segments/	phoneme	ao_I	10.0	18.0	1.0	80.44600000000001	80.448	51.402	5.79	0.16
565	segments/	phoneme	r_E	10.0	18.0	2.0	80.60600000000001	80.608	51.562000000000005	5.95	0.05
566	segments/	word	had	10.0	19.0		80.656	80.656	51.612	6.0	0.1
567	segments/	phoneme	hh_B	10.0	19.0	0.0	80.656	80.656	51.612	6.0	0.01
568	segments/	phoneme	ae_I	10.0	19.0	1.0	80.66600000000001	80.668	51.622	6.01	0.03
